Reference_number,Total_LAI,Method,PFT,Vegetation_status,Dominant_species,Country,Latitude,Longitude,MAT_(Literature value),MAP_(Literature value),Potentially_erroneous_data,gauci_biome,pft_step,species_step,climate_step,spatial_step,LAI,LAI_numeric,q1,q3,iqr,lower_bound,upper_bound,is_outlier,outlier_type
5,3.45,IC,DB,Natural,Nothofagus betuloides/Nothofagus pumilio,Argentina,-50.00769833,-73.00039167,6.7,836,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,3.45,3.45,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
5,3.73,IC,DB,Natural,Nothofagus betuloides,Argentina,-50.00787833,-72.01656167,6.8,804,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,"Temperate Grasslands, Savannas &Shrublands",3.73,3.73,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
5,2.9,IC,DB,Natural,Nothofagus pumilio,Argentina,-49.00243833,-72.01572833,7.1,868,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,"Temperate Grasslands, Savannas &Shrublands",2.9,2.9,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
5,2.23,IC,DB,Natural,Nothofagus antarctica,Argentina,-49.00474,-72.01481,7.5,806,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,"Temperate Grasslands, Savannas &Shrublands",2.23,2.23,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
6,4.18,D,DB,Plantation,Fagus crenata,Japan,39.77033333,141.1400555,10,1254,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,4.18,4.18,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
7,4.78,IR2,Mix,Not described,"Quercus ilex, Pinus halepensis",France,43.7,5.05,13.9,663,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub",4.78,4.78,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
7,4.07,IR2,Mix,Not described,"Pinus halepensis, Quercus ilex",France,43.7,5.05,13.9,663,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub",4.07,4.07,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
7,4.41,IR2,Mix,Not described,"Quercus ilex, Pinus halepensis",France,43.7,5.05,13.9,663,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub","Mediterranean Forests, Woodlands & Scrub",4.41,4.41,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
7,5.17,IR2,Mix,Plantation,"Pinus nigra, Fagus sylvatica",France,44.1,5.816666667,9.25,1068,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,"Mediterranean Forests, Woodlands & Scrub",5.17,5.17,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
7,7.6,IC,DB,Natural,Fagus sylvatica,France,48.71666667,3.133333333,10.6,750,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,7.6,7.6,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,6.79,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.79,6.79,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,7.02,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,7.02,7.02,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,6.61,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.61,6.61,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,5.88,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.88,5.88,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,5.57,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.57,5.57,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,3.81,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,3.81,3.81,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,5.65,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.65,5.65,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,7.11,IC,DB,Not described,"Quercus petraea, Quercus robur, Fagus sylvatica",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,7.11,7.11,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,6.71,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.71,6.71,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,6.85,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.85,6.85,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,7.05,IC,DB,Not described,"Quercus petraea, Quercus robur",France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,7.05,7.05,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,4.27,IC,DB,Not described,Fagus sylvatica,France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.27,4.27,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,4.95,IC,DB,Not described,Fagus sylvatica,France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.95,4.95,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,4.12,IC,DB,Not described,Fagus sylvatica,France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.12,4.12,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
8,6.1,IC,DB,Not described,Fagus sylvatica,France,48.41666667,2.666666667,10.2,720,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.1,6.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
9,6.44,IR,EC,Not described,Pinus sylvestris,France,48.41666667,2.666666667,10.2,720,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,6.44,6.44,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
9,4.29,IR,EC,Not described,Pinus sylvestris,France,48.41666667,2.666666667,10.2,720,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.29,4.29,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
9,3.58,IR,EC,Not described,Pinus sylvestris,France,48.41666667,2.666666667,10.2,720,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,3.58,3.58,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
9,4.29,IR,EC,Not described,Pinus sylvestris,France,48.41666667,2.666666667,10.2,720,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.29,4.29,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
10,3.18,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.18,3.18,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,3.29,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.29,3.29,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,3.29,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.29,3.29,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,3.29,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.29,3.29,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,6.12,IR,DB,Not described,Fagus orientalis,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,6.12,6.12,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,3.18,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.18,3.18,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,5.06,IR,DB,Not described,Fagus orientalis,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,5.06,5.06,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,2.59,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,2.59,2.59,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,2.82,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,2.82,2.82,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,5.65,IR,DB,Not described,Fagus orientalis,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,5.65,5.65,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
10,2.47,IR,DB,Not described,Quercus frainetto,Bulgaria,42,28.01666667,12.9,600,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,2.47,2.47,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
11,6.85,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-2.85,-54.96,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,6.85,6.85,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.14,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.02,-54.97,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.14,7.14,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.35,-54.93,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7,7,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.69,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.36,-54.95,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.69,7.69,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,8.24,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-2.83,-54.9,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,8.24,8.24,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.6,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.08,-54.93,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.6,7.6,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,6.18,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.3,-54.94,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,6.18,6.18,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,6.87,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.05,-54.98,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,6.87,6.87,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.09,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.05,-54.93,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.09,7.09,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,8.09,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-4.05,-54.94,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,8.09,8.09,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.94,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-4.01,-54.89,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.94,7.94,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.27,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.89,-54.81,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.27,7.27,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
11,7.62,IR,EB,Natural,"Various species (Protium spp., Pouteria spp., Amphirrhox surinamensis, Inga spp.)",Brazil,-3.64,-54.85,25,2272,NA,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,Tropical & Subtropical Moist Broadleaf Forests,7.62,7.62,3.0925000000000002,6.71,3.6174999999999997,-2.3337499999999993,12.13625,FALSE,Within IQR
12,8.21,IR2,EC,Not described,Abies alba,Switzerland,47.28333333,7.883333333,8.4,1106,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,8.21,8.21,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,5.78,IR2,EC,Not described,Picea abies,Switzerland,47.05,8.716666667,5.3,2129,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Conifer Forests,5.78,5.78,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,7.6,IR2,EC,Not described,Picea abies,Switzerland,46.45,8.816666667,5.8,1427,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Conifer Forests,7.6,7.6,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,3.8,IR2,EC,Not described,Pinus cembra,Switzerland,46.5,9.883333333,0.7,816,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Boreal Forests/Taiga,Temperate Conifer Forests,3.8,3.8,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,2.89,IR2,EC,Not described,Pinus mugo,Switzerland,46.66666667,10.23333333,0.9,895,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Boreal Forests/Taiga,Temperate Conifer Forests,2.89,2.89,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,4.71,IR2,EC,Not described,Pinus sylvestris,Switzerland,46.26666667,7.433333333,8,954,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Conifer Forests,4.71,4.71,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,5.02,IR2,EC,Not described,Pinus sylvestris,Switzerland,46.3,7.866666667,8.8,615,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,Temperate Conifer Forests,Temperate Conifer Forests,5.02,5.02,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
12,4.4,D,DB,Not described,"Quercus robur, Carpinus betulus",Switzerland,46.23333333,6.283333333,9.5,960,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,4.4,4.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
12,4.8,D,DB,Not described,Quercus cerris,Switzerland,46.01666667,8.833333333,9.1,1887,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Conifer Forests,4.8,4.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
12,4.1,D,DB,Not described,Fagus sylvatica,Switzerland,47.23333333,7.416666667,6,1454,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,4.1,4.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
